"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845615357052215584","Sun Oct 13 23:59:25 +0000 2024","0","Shin Tae Yong membagikan sejumlah potret menjelang duel China vs Timnas Indonesia pada lanjutan putaran ketiga Kualifikasi Piala Dunia 2026 zona Asia #TimnasIndonesia https://t.co/5WQI1ULIyg","1845615357052215584","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1845615357052215584","79130206","jpnncom"
"1844949292106293440","Sun Oct 13 23:59:15 +0000 2024","1","@menaramasjid @Tan_Mar3M bro kalo lo dulu 01 gua pun 01 kesel ga kalah? ya kesel sekarang gua tanya bro dimana ada politik bersih? beda hal sama perkara timnas kalo lo emg bagian dari org yang ga dukung timnas mending diem anis org cerdas tapi dia kalah krn pendukungnya sendiri krn bnyk yg tolol.","1845615313188245637","","menaramasjid","in","Setia Budi, Indonesia","0","0","0","https://x.com/geonaly/status/1845615313188245637","1199273841308000257","geonaly"
"1845433534581965042","Sun Oct 13 23:58:49 +0000 2024","0","@kyentut Pada gnteng bgt timnas gw","1845615204216062275","","kyentut","in","","0","1","0","https://x.com/santuynapa/status/1845615204216062275","2718450484","santuynapa"
"1845615118119547332","Sun Oct 13 23:58:28 +0000 2024","0","PSSI belum kirim surat protes ke AFC. Netizen pecinta timnas BUMN disuruh si botak @CoachJustinL maki2 AFC sarang mafia. Yg gak beres AFC nya atau kalian para domba2 yg tersesat? 🇮🇩🇮🇩","1845615118119547332","","","in","","0","0","0","https://x.com/HalomoanHa91790/status/1845615118119547332","1766477518784380928","HalomoanHa91790"
"1845615069222363497","Sun Oct 13 23:58:17 +0000 2024","1","3 Pemain China yang Pernah Jejakkan Kaki di Eropa: Bisa Jadi Ancaman untuk Timnas Indonesia https://t.co/wgsUg0sDrd","1845615069222363497","","","in","Jakarta","0","0","0","https://x.com/liputan6dotcom/status/1845615069222363497","47596019","liputan6dotcom"
"1845469860152955097","Sun Oct 13 23:58:15 +0000 2024","0","@theaseanball Boleh juga jersey timnas futsal","1845615063027298702","","theaseanball","in","Daerah Konflik","0","0","0","https://x.com/manusiamie27/status/1845615063027298702","574234580","manusiamie27"
"1845515112771408245","Sun Oct 13 23:58:14 +0000 2024","0","@Srguler @idextratime Imbang doang dari timnas ranking 129 udah sok sok an lu mana imbang nya di bantu wasit","1845615057419596283","","Srguler","in","","0","0","0","https://x.com/lenii_nct/status/1845615057419596283","1569576434762665984","lenii_nct"
"1845512679471149201","Sun Oct 13 23:58:05 +0000 2024","16","@yanatau_ @idextratime Siapapun yg punya ide nge hack akun timnas bahrain sy mengucapkan beribu ribu terimakasih.","1845615019893084431","","yanatau_","in","Kota Surabaya, Jawa Timur","0","2","0","https://x.com/MRezaforbid/status/1845615019893084431","1044266359","MRezaforbid"
"1845614884228354371","Sun Oct 13 23:57:32 +0000 2024","0","Timnas Futsal Indonesia Pesta Gol 6-0 ke Gawang Malaysia di Friendly Match Ketum FFI Michael Victor Sianipar Beri Apresiasi Tinggi https://t.co/tGxtEt1YvC","1845614884228354371","","","in","Jakarta","0","0","0","https://x.com/okezonenews/status/1845614884228354371","47274731","okezonenews"
"1845614837562573158","Sun Oct 13 23:57:21 +0000 2024","0","Ambisi besar China menjadi ancaman tersendiri bagi Timnas Indonesia. Simak di sini #TimnasIndonesia #ChinaVSIndonesia https://t.co/qJxJcLy025","1845614837562573158","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1845614837562573158","79130206","jpnncom"
"1845614714682003900","Sun Oct 13 23:56:52 +0000 2024","0","Ga sabar buat sampe hari selasa malam soalnya timnas main lg coy","1845614714682003900","","","in","Indonesia","0","0","0","https://x.com/gordonhedon/status/1845614714682003900","1839310543318036482","gordonhedon"
"1845462395621343675","Sun Oct 13 23:55:21 +0000 2024","0","@fahlev10 @zenrs Aff kicep ? Mata sia bolor eta coach indra Safri naon mawa timnas juara Aing teu bisa bahasa Sunda halus DA aing orang Utara","1845614333222699510","","fahlev10","in","Tanah Jawa, Indonesia","0","2","0","https://x.com/HjHitler/status/1845614333222699510","1506152519722233862","HjHitler"
"1845094641307185352","Sun Oct 13 23:55:19 +0000 2024","0","@tanyakanrl Kesenangan yg ada sangkut pautnya dgn duniawi. Kalau gue mati gue ga bisa nonton BL timnas drakor makan bakso kesukaan. Impian gue juga masih banyak pengen nonton konser kpop nonton timnas di stadion jalan2 ke tempat yg gue mau dan glowing.","1845614325198966899","","tanyakanrl","in","","0","0","0","https://x.com/Nnariyahsaitama/status/1845614325198966899","1677204398806814721","Nnariyahsaitama"
"1845614215358492885","Sun Oct 13 23:54:53 +0000 2024","0","Anjir ni maslh timnas gak selesai mana akun yang gak pernah ikut bahas bola pada ikut semua lagi mana udah bikin ricuh pada kabur semua kayak nya memang agenda buzzer buat pada adu domba","1845614215358492885","","","in","","0","0","0","https://x.com/pemberireceh/status/1845614215358492885","1434103424786702340","pemberireceh"
"1845614187713798490","Sun Oct 13 23:54:46 +0000 2024","0","timnas kita punya KDB????","1845614187713798490","","","in","","0","0","0","https://x.com/skinnybrill/status/1845614187713798490","1502593503557144576","skinnybrill"
"1845614111633359229","Sun Oct 13 23:54:28 +0000 2024","0","sekarang lebih seru mantengin akun2 yg bahas bola timnas ","1845614111633359229","","","in","","0","0","0","https://x.com/comeonbruuh/status/1845614111633359229","1669628939969634304","comeonbruuh"
"1845080590770634892","Sun Oct 13 23:54:11 +0000 2024","0","@PercikanRindumu @L_andrianii @pemberireceh @niwseir Kocak Indra tolol!! Orang dukung TIMNAS (TIM NASIONAL) negaranya Sendiri dibilang FOMO emang indra tolol!!","1845614040795774982","","PercikanRindumu","in","","0","0","0","https://x.com/TheX9109/status/1845614040795774982","1329557302580445185","TheX9109"
